test_id,window_id,split,n_samples,sample_index_start,sample_index_end,t_epoch_start,t_epoch_end,source_run_start,source_run_end,supplyVoltage_mean,packageTemperature_mean,packageTemperature_min,packageTemperature_max,packageTemperature_std,drainSourceVoltage_mean,drainSourceVoltage_min,drainSourceVoltage_max,drainSourceVoltage_std,drainCurrent_mean,drainCurrent_min,drainCurrent_max,drainCurrent_std,flangeTemperature_mean,flangeTemperature_min,flangeTemperature_max,flangeTemperature_std,switchingFrequency_mean,dutyCycle_mean,P_proxy_mean,P_proxy_max,P_proxy_end,Rds_on_proxy_mean,Rds_on_proxy_max,Rds_on_proxy_end,Rds_on_cond_median,Rds_on_cond_iqr,Rds_on_temp_resid,DeltaT_pf_mean,DeltaT_pf_min,DeltaT_pf_max,DeltaT_pf_end,x1_end,x2_end,Tth_proxy_mean,Tth_proxy_max,Tth_proxy_end,ThermalExposure_end,DegradationSlope_mean,DegradationSlope_max_abs,DegradationSlope_end,DamageProxy_end,HI_proxy_end,RUL_true_sample,RUL_norm,HI_label,Damage_label
1,11,train,256,1280,1535,734187.42689463,734187.428097153,2,2,5.61503616418833,100.005971092733,97.2721076595243,102.529278151824,1.42743697617289,5.2515563240025,4.73016144732399,5.57869542487301,0.382937358585477,1.38126796568673,0.0235189686014557,3.51431920374455,1.59247606976714,100.005971092733,97.2721076595243,102.529278151824,1.42743697617289,1000,40,6.64640703290799,16.6232972111428,0.133962182829582,5.25144668632702,8,8,1.44228814403787,0.0586421206083501,0.0306511627911592,0,0,0,0,0.241295322463145,1.01851569163235,101.622855710413,104.621943652501,101.052925523904,17.4452957989226,-1.11022302462516e-16,6.65403192678572,6.55402174727723,112.756533437159,0,1861,0.547997644287397,0.985316192210072,0.0146838077899276
1,12,train,256,1408,1663,734187.427498241,734187.428698854,2,2,5.61548929163001,100.263724657943,97.8597813428807,102.562466340218,1.40270097584223,5.28930890907648,4.71537462784535,5.5787230896508,0.385980815866481,1.22159940992954,0.0229362982022916,3.56656532982876,1.60353390650321,100.263724657943,97.8597813428807,102.562466340218,1.40270097584223,1000,40,5.84493012598743,16.827311812581,0.130676602175733,5.63704817620215,8,8,1.38771608475449,0.0394490450183642,0.0306511627911592,0,0,0,0,0.242658278790989,0.945153702903421,101.681682166973,104.621943652501,101.128249656586,18.7287004292176,0.025435784435246,6.6771385055783,6.60439539416899,128.704907545392,0,1733,0.510306242638398,0.985316192210072,0.0146838077899276
1,13,train,256,1536,1791,734187.428100995,734187.429304664,2,2,5.61574735735471,100.165635477852,97.9585364256573,102.562466340218,1.30264995933345,5.30070771557138,4.69775216724605,5.57883374876088,0.390207262663228,1.17290613664306,0.0226773335804279,3.65079359428628,1.6203892628277,100.165635477852,97.9585364256573,102.562466340218,1.30264995933345,1000,40,5.58744336150817,17.1505235197264,16.3090045326592,5.77654059483319,8,1.39213598287266,1.35133711202235,0.0432188356722631,0.0176842248696666,0,0,0,0,0.633366301741298,1.0587025126383,101.503434153062,104.530269674246,101.700016116164,20.0095360671556,-0.0258119688169036,6.71322438644619,-6.60786401712734,150.338088324777,0,1605,0.472614840989399,0.985316192210072,0.0146838077899276
1,14,train,256,1664,1919,734187.428702755,734187.42990919,2,2,5.61569846929764,100.003882273852,98.1759595024142,102.518916961337,1.11705630319633,5.30256952295552,4.68194175007538,5.57901356981504,0.394657061944745,1.16476915315022,0.0222241454921962,3.71404571912384,1.63799524298968,100.003882273852,98.1759595024142,102.518916961337,1.11705630319633,1000,40,5.53237597907721,17.3889457140547,0.128906557196865,5.81948016126046,8,8,1.31706155642225,0.0373921933438273,0.00471728694817397,0,0,0,0,0.106608292349537,0.867947724186615,101.336194967951,104.56176573378,99.8882645698181,21.2887998154282,0,6.73939576834831,0,173.376188368882,0,1477,0.4349234393404,0.985316192210072,0.0146838077899276
1,15,train,256,1792,2047,734187.42930897,734187.430516331,2,2,5.61547272310401,99.8568266070065,98.0619864224932,102.4813576459,0.952508837805213,5.30307726894695,4.68194175007538,5.57901356981504,0.397520046492285,1.16412899202719,0.0222241454921962,3.71404571912384,1.65148973783172,99.8568266070065,98.0619864224932,102.4813576459,0.952508837805213,1000,40,5.51955607809465,17.3889457140547,0.128287476853015,5.83955522487725,8,8,1.31345780598785,0.0344032142785269,0,0,0,0,0,0.111059127294491,0.961095556709382,101.188160600043,104.56176573378,99.9539702014634,22.565870828295,0.0258119688169037,6.73939576834831,0,199.41752035799,0,1349,0.397232037691402,0.985316192210072,0.0146838077899276
1,16,train,256,1920,2175,734187.429915232,734187.43111941,2,2,5.61569051204389,99.9797746737301,98.0619864224932,102.555504915422,1.1021158221443,5.3086941368729,4.67899545196829,5.57898590503722,0.396386044312685,1.14285460882901,0.0220730827961179,3.72796507109847,1.65011175109882,99.9797746737301,98.0619864224932,102.555504915422,1.1021158221443,1000,40,5.41556608705554,17.4591294384347,0.127694207712558,5.88900727636272,8,8,1.30894127922337,0.0406844437837584,0,0,0,0,0,0.348581538262505,1.02792317226053,101.270200619621,104.551649793686,103.478059970013,23.8482820470757,-3.46944695195361e-18,6.74489289391609,6.72143910435828,216.864130887589,0,1221,0.359540636042403,0.985316192210072,0.0146838077899276
1,17,train,256,2048,2303,734187.430522431,734187.43171809,2,2,5.61394972656449,112.92897849316,98.065062400574,167.167322906552,22.9678541065869,5.20625557848681,4.67765371039308,5.57891674309364,0.38426879697981,1.56641765147919,0.0220083416406574,3.7350218583734,1.59760269589094,112.92897849316,98.065062400574,167.167322906552,22.9678541065869,1000,40,7.54369437533766,17.4711388542196,12.8419687222406,4.82938770109212,8,1.91712971140204,1.30894127922337,0.0716165883699853,0.0158437487391397,0,0,0,0,0.781281379684552,2.35973508661643,114.66177411903,170.308339372853,170.308339372853,25.4568526777199,-0.0237612120648358,6.74762347108989,0.0987667922282327,223.484319752503,0,1093,0.321849234393404,0.985316192210072,0.0146838077899276
1,18,train,256,2176,2431,734187.431123252,734187.432310961,2,2,5.6112388101655,141.837606189488,98.2803808615987,168.009010083745,25.409942131944,5.0291164497158,4.67765371039308,5.57891674309364,0.249586597422087,2.29604821722312,0.0220083416406574,3.7350218583734,1.03440833987141,141.837606189488,98.2803808615987,168.009010083745,25.409942131944,1000,40,11.289976589756,17.4711388542196,12.6505672710141,2.81510677387535,8,1.95358635076395,1.50831010598337,0.29461144533997,0.0316874974782794,0,0,0,0,0.757769181223092,2.26633426250283,144.478882054892,171.117546661919,153.151275784602,27.4793247655266,-0.0236188033173283,6.74762347108989,-0.00949295293182639,223.961864928067,0,965,0.284157832744405,0.985316192210072,0.0146838077899276
1,19,train,256,2304,2559,734187.431722731,734187.432903519,2,2,5.61041823201289,155.353902774643,150.100136058275,168.009010083745,5.45672515515408,4.95570645243541,4.91345440195072,5.00354473715541,0.0223345854642185,2.58882913683438,2.45096713350405,2.73326018917422,0.0746588989647802,155.353902774643,150.100136058275,168.009010083745,5.45672515515408,1000,40,12.8278418007933,13.437651077026,12.2678116327288,1.9160957539889,2.03832507352995,2.02555090327312,1.83127967454635,0.022005913548151,0.0341939137652141,0,0,0,0,0.750621376037969,2.30788598795241,158.435479798687,171.117546661919,161.535683523782,29.4339125887507,0.000423520280746416,0.199366202478111,0.131236540134037,224.468196144084,0,837,0.246466431095406,0.985316192210072,0.0146838077899276
1,20,train,256,2432,2687,734187.43231559,734187.433501782,2,2,6.47910090139985,169.625244291278,150.151942108999,201.020048948359,20.4725877537352,5.83134735596852,4.91345440195072,7.80725988985238,1.11950881749426,2.52204484238192,0.0131172229580998,3.15422881029379,0.573283665233616,169.625244291278,150.151942108999,201.020048948359,20.4725877537352,1000,40,14.5207814692837,22.2427839325051,18.5974948744903,2.43867413563464,8,2.76485806702758,1.83127967454635,0.674635540731031,0.0341939137652141,0,0,0,0,1.0981436067349,2.86255002903819,173.076973398408,205.422925195992,203.983473273414,31.8217310193833,0.00316903014165481,5.54545399955565,-0.0187399156810963,231.28063762962,0,709,0.208775029446408,0.985316192210072,0.0146838077899276
1,21,train,256,2560,2815,734187.43290816,734187.434105567,2,2,7.60280304853179,192.349498193359,158.600539369152,201.4100524999,12.795049483856,7.01468391291084,4.92770175920112,7.80728755464664,0.770561110273007,2.22914007480654,0.0100096474966534,3.15422881029379,0.964965779540299,192.349498193359,158.600539369152,201.4100524999,12.795049483856,1000,40,15.3318787846605,22.2427839325051,19.1669483020961,3.44859640219576,8,2.66525074881403,1.83127967454635,0.221624534139681,0.0341939137652141,0,0,0,0,1.10340067146142,2.63313608582105,196.010577578718,205.422925195992,203.755916613604,34.3580597425007,0.00249882752164412,5.54545399955565,-0.0230348992079579,246.318198994718,0,581,0.171083627797409,0.985316192210072,0.0146838077899276
1,22,train,256,2688,2943,734187.433507523,734187.434712755,2,2,7.8580675117577,198.248810959198,194.550427327104,201.425432466161,1.67238002003057,7.32319308906694,7.14485412225703,7.80728755464664,0.265331289497761,1.98784909726394,0.00785160898187355,2.68168306067598,1.08583916704974,198.248810959198,194.550427327104,201.425432466161,1.67238002003057,1000,40,14.2704521167183,19.1669483020961,18.906069659149,3.98625275598,8,2.7108514187626,1.83127967454635,0.0246934946999731,0.0183501650260744,0,0,0,0,0.853979125956575,2.48804025089347,201.69468839093,205.22226053747,199.612897596442,36.8969005799388,-0.000210963469785025,5.33474925118597,-5.2891485812374,262.788376658122,0,453,0.13339222614841,0.985316192210072,0.0146838077899276
1,23,train,256,2816,3071,734187.434111343,734187.435317685,2,2,7.85819662645132,198.397304107106,195.752654495493,201.425432466161,1.5368230158707,7.32984398577517,7.14485412225703,7.80708006868695,0.267352498450895,1.95498790038047,0.00593095470380242,2.67885602956716,1.09271595726992,198.397304107106,195.752654495493,201.425432466161,1.5368230158707,1000,40,14.0387890077071,19.1422959002308,18.9113156557429,4.0410779849043,8,2.70876955929173,1.83127967454635,0.0278740854322752,0.00250641628693469,0,0,0,0,0.849546932296236,2.49725425660373,201.774645078615,205.202224218418,199.640506508542,39.4370307276426,0.000169995353428633,5.33474925118597,-5.29123044070827,278.811356026955,0,325,0.0957008244994111,0.985316192210072,0.0146838077899276
1,24,train,256,2944,3199,734187.434715984,734187.43591956,2,2,7.85804516603094,198.45773116428,196.015570871765,201.37168353257,1.45655148516733,7.32242101379794,7.14585005466575,7.8069279123167,0.256733528894326,1.98151660022381,0.00547776661574494,2.67261929506009,1.0490013269268,198.45773116428,196.015570871765,201.37168353257,1.45655148516733,1000,40,14.2412710291188,19.10815525727,17.3136248228148,3.96726192683913,8,3.01148178357871,1.83127967454635,0.0427073854051696,0,0,0,0,0,1.04255937318474,2.6878311238542,201.864300379379,205.102981041751,203.547402400791,41.9774184977443,0.00117433736256289,5.32487202881532,0.164025327985857,292.55189017757,0,197,0.0580094228504123,0.985316192210072,0.0146838077899276
1,25,train,256,3072,3327,734187.435320914,734187.436519826,2,2,7.85773456044111,198.381356868706,195.630424284805,201.11637610128,1.4019010926299,7.29963133043498,7.15614135628744,7.80637461642506,0.231327704221104,2.07032840147267,0.00547776661574494,2.6181503968634,0.943662415545373,198.381356868706,195.630424284805,201.11637610128,1.4019010926299,1000,40,14.895228329442,18.7498334313629,17.8621224649448,3.76138589797046,8,2.90120798089341,1.83127967454635,0.0360093906961199,0,0,0,0,0,1.06489772792658,2.91507936535684,201.93296372194,204.809614328969,202.643977398859,44.5155934634815,0.000751712584381538,5.26467942090157,-0.0584882680958629,302.163516670509,0,69,0.0203180212014134,0.985316192210072,0.0146838077899276
1,26,train,256,3141,3396,734187.43564794,734187.43684088,2,2,7.81814275490394,201.17471245318,195.378192939448,250.451020669495,10.473277436355,6.79612012396707,0.0183954204990296,7.80637461642506,1.59172110604495,4.27043418949818,0.00593095470381365,28.6445451016228,7.16146881196175,201.17471245318,195.378192939448,250.451020669495,10.473277436355,1000,40,18.1945753825102,58.8416323178322,0.00545166275445287,3.28016081938136,8,0.0620712451553835,1.83127967454635,0.00652993899043228,0,0,0,0,0,1.12909521959151,6.88564619345998,205.300962594465,260.681328948115,254.946166121816,45.9574590897361,-0.0310075341986118,5.33097124832861,0.00369226538788588,304.059639870266,0,0,0,0.985316192210072,0.0146838077899276
2,1,train,256,0,255,734187.646426273,734187.647607106,1,1,5.6193621305564,40.697628210851,30.6343336017633,52.1727921608568,5.94130399875334,5.53944753865009,4.49075051015021,5.57916572609158,0.189733144210349,0.223631035703164,0.0446030049025832,5.02334964705945,0.87696554511012,47.8096237897734,28.0782213117332,89.3482065139729,13.5361482539082,1000,40,1.07305921897678,22.5705190719565,0.263655583356479,7.72720757691348,8,8,116.471272193889,0.85575971272533,0.00246261327079907,-7.11199557892239,-52.3268553853521,2.55611229003012,-0.0494561112747718,0.0157683332294404,0.0473213646968842,48.0645471191811,91.5779035378365,34.3381601596686,1.04185928219779,0.03125,6.92901590790778,0,2.25693712894616,0,7384,0.966618667364838,0.995425762684086,0.00457423731591413
2,2,train,256,128,383,734187.647019201,734187.64820022,1,1,5.61959670603188,39.4692392827111,33.8351275236985,48.0587568979851,4.54279006376085,5.55020584007451,4.47077654824578,5.57916572609158,0.163602426960662,0.173104436155181,0.0446030049025832,5.0741714999248,0.753552022768092,45.052360865121,33.7077943403012,77.0867646941294,10.6690030824975,1000,40,0.837969912379514,22.6854869436409,0.263671932884773,7.80828653246034,8,8,116.582748981478,0.95825195779409,0.00289378812549834,-5.58312158240989,-40.3817532335116,0.129154533780664,-3.37054533230337,0.0158177225692138,0.0481110573381534,45.2534958086702,78.9777307439862,43.1256090394854,1.58688460813922,3.46944695195361e-18,7.05378368281237,0,4.21814810669286,0,7256,0.949862547453855,0.995419413202052,0.00458058679794821
2,3,train,256,256,511,734187.647611736,734187.648792801,1,1,5.61963654680167,39.5872241425215,33.8351275236985,48.0587568979851,4.44010145088575,5.55023788150636,4.47077654824578,5.57883374876033,0.163607891266833,0.173012129429568,0.0463510161009779,5.0741714999248,0.753567437421794,45.1557323351649,33.7077943403012,77.0867646941294,10.5644944943459,1000,40,0.837456606161482,22.6854869436409,0.259674535650915,7.80828653246034,8,8,116.840786488143,0.491939745776449,0.00310944710977168,-5.56850819264341,-40.3817532335116,0.129154533780664,-0.153902852613385,0.0156443614612976,0.0474531517540349,45.3567150797558,78.9777307439862,34.8544714705296,2.05529222024634,3.46944695195361e-18,7.05378368281237,0,4.41082511327849,0,7128,0.933106427542872,0.995415603512831,0.00458439648716866
2,4,train,256,384,639,734187.64820485,734187.649385984,1,1,5.6195456379047,38.7490780706417,33.8608685707062,48.2484959659859,4.78531413517032,5.55017623002394,4.51136076105517,5.57876458681631,0.163721140874619,0.173311640676648,0.0464157572564781,4.94225049223578,0.75383468842503,43.6425595834697,33.4371777127919,77.1035242834173,11.1634473175454,1000,40,0.838975463484551,22.2962749419781,0.268297222638355,7.80817955898321,8,8,116.840786488143,0.7231443339615,0.00301457576505038,-4.89348151282794,-40.3334316833517,0.567279597031281,-4.77058749518127,0.0160304506878388,0.0557281771989192,43.8434993915429,79.0012493830197,47.8760938601497,2.57886100674765,3.90312782094782e-18,7.04828152219831,0,6.21900144775248,0,7000,0.916350307631889,0.99540036475595,0.00459963524405045
2,5,train,256,512,767,734187.648797431,734187.649978542,1,1,5.61950993926695,39.6520523321978,33.8608685707062,48.2484959659859,4.58056686779538,5.55017439290981,4.51136076105517,5.57895824025912,0.163720790181527,0.173492207805656,0.0466747218784639,4.94225049223578,0.753804363605477,45.0248764363015,33.4371777127919,77.1035242834173,10.6530531745347,1000,40,0.839982482754092,22.2962749419781,0.265862014376795,7.80817955898321,8,8,116.432988898776,0.713142714677659,0.00258783881534357,-5.37282410410372,-40.3334316833517,0.567279597031281,-0.727854026209471,0.0158922435243678,0.0476004464463977,45.2264635959164,79.0012493830197,36.5353590682631,3.0703847599506,3.90312782094782e-18,7.04828152219831,0,6.53440304755135,0,6872,0.899594187720906,0.99540036475595,0.00459963524405045
2,6,train,256,640,895,734187.649390613,734187.650571713,1,1,5.61959207338453,36.8011141855799,33.9510431819892,43.5895277549894,2.52338721773509,5.55326366221952,4.45520127837093,5.57908273175832,0.157681037961043,0.159519919276935,0.0469768472707854,5.18246188060238,0.724809444071965,39.635650352406,33.0622637811104,72.0429204264335,7.93319080338171,1000,40,0.772016118099101,23.0889107955684,0.266225084821472,7.83459019594945,8,8,116.364110034671,0.773342459862448,0.00175037627742434,-2.83453616682604,-35.9739880600357,0.937704570639205,-20.827882127256,0.0160238442061325,0.622505397900536,39.7901471944586,73.8398104025712,65.0559391243521,3.52096952989849,1.30104260698261e-18,7.14033110498189,0,7.74248053028007,0,6744,0.882838067809923,0.99540036475595,0.00459963524405045
2,7,train,256,768,1023,734187.649983171,734187.651164259,1,1,5.61960738837263,38.5960691874397,33.9510431819892,46.405339595515,4.20076400136205,5.5533544372709,4.45520127837093,5.57908273175832,0.157695045360047,0.159590814214142,0.0470200080411251,5.18246188060238,0.724798448046627,42.7571562256241,33.0622637811104,72.0429204264335,9.81332111383796,1000,40,0.772415862264035,23.0889107955684,0.263978095670402,7.83459019594945,8,8,116.175643312746,0.837601289142157,0.000912913739505106,-4.16108703818433,-35.9739880600357,0.937704570639205,-1.50895990318377,0.0158500274090619,0.0477958315131654,42.9425255275444,73.8398104025712,39.0237838209734,4.05844413114905,1.30104260698261e-18,7.14033110498189,0,8.39748426987198,0,6616,0.86608194789894,0.99540036475595,0.00459963524405045
2,8,train,256,896,1151,734187.650576343,734187.651758646,1,1,5.62016417811646,38.787387947492,34.3913931696397,46.405339595515,3.89088676704748,5.57771224461336,5.57616409772529,5.57904123459217,0.000672903733319763,0.0476770296113778,0.0468905257301195,0.0486601173137759,0.000306903107496177,41.4398703616063,33.6083672968674,63.6911495701821,7.36645632042423,1000,40,0.265928746132933,0.271403434636583,0.26582509053711,8,8,8,116.175643312746,0.672420344023649,0.0001184971301321,-2.65248241411426,-19.6512343934238,0.864782028710437,0.864782028710437,0.0160147304145995,0.0481767829531261,41.5348905150571,64.291115335581,33.6725588102351,4.51392666135429,0,0,0,8.46467041194163,0,6488,0.849325827987957,0.99540036475595,0.00459963524405045
2,9,train,256,1024,1279,734187.6511689,734187.652351759,1,1,5.61960962294393,38.2352353955789,33.916559892511,46.3655138193431,4.22621425122027,5.55384781039883,4.51564880055407,5.57922105564626,0.15453493418993,0.157841959512744,0.0468905257301195,4.91680721542214,0.711799147390589,42.0086525876797,32.7909996309657,71.8500701989759,9.97577783865298,1000,40,0.767065264783601,22.2588878609147,0.265903553696451,7.83506784304029,8,8,115.393330112937,0.50284362427648,0,-3.7734171921008,-35.7702909760744,1.12556026154529,-2.88333815125542,0.0159572582394974,0.0500539415995897,42.1926253170523,73.6222104034825,43.3277217061073,5.03726615727588,0,7.07925980857019,0,10.1817236692378,0,6360,0.832569708076973,0.99540036475595,0.00459963524405045
2,10,train,256,1152,1407,734187.651763287,734187.652944317,1,1,5.61960242871462,38.9905862793329,33.916559892511,46.3655138193431,3.88303579611712,5.55384916121802,4.51564880055407,5.57922105564626,0.154535188301811,0.157876690445122,0.0470415884262908,4.91680721542214,0.711793742435542,43.240236265912,32.7909996309657,71.8500701989759,9.34169028865039,1000,40,0.767259044153221,22.2588878609147,0.26675813394991,7.83506784304029,8,8,115.393330112937,0.524751935661683,0,-4.24964998657905,-35.7702909760744,1.12556026154529,0.163840810442871,0.0159887228350144,0.0479166196892102,43.4243926350942,73.6222104034825,35.0368148171085,5.51208567010521,0,7.07925980857019,0,10.332838709987,0,6232,0.81581358816599,0.99540036475595,0.00459963524405045
