elapsed_hours,HI_true,HI_physics_prior,HI_PG_RGRU
0.9341397369280456,0.9861568808555604,0.997394859790802,1.0
0.9485314087942244,0.9861568808555604,0.997394859790802,1.0
0.962918353267014,0.9861568808555604,0.997394859790802,1.0
0.9773175129666924,0.9861568808555604,0.997394859790802,1.0
0.9917008336633444,0.9861568808555604,0.997394859790802,1.0
1.0060889041051269,0.9861568808555604,0.997394859790802,1.0
1.0204769521951675,0.9861568808555604,0.997394859790802,1.0
1.0348855694755912,0.9861568808555604,0.997394859790802,1.0
1.0492827845737338,0.9861568808555604,0.997394859790802,1.0
1.0636622412130237,0.9861568808555604,0.997394859790802,1.0
1.0780591685324907,0.9861568808555604,0.997394859790802,1.0
1.0924452971667051,0.9861568808555604,0.997394859790802,1.0
1.1068419618532062,0.9861568808555604,0.997394859790802,1.0
1.1212208401411772,0.9861568808555604,0.997394859790802,1.0
1.1356216818094254,0.9861568808555604,0.997394859790802,1.0
1.1499994564801457,0.9861568808555604,0.997394859790802,1.0
1.1644044499844313,0.9861568808555604,0.997394859790802,1.0
1.1787872398272157,0.9861568808555604,0.997394859790802,1.0
1.1931591862812638,0.9861568808555604,0.997394859790802,1.0
1.2075452897697687,0.9861568808555604,0.997394859790802,1.0
1.221940009854734,0.9861568808555604,0.997394859790802,1.0
1.2363280579447746,0.9861568808555604,0.997394859790802,1.0
1.2507280558347702,0.9861568808555604,0.997394859790802,1.0
1.2651161290705204,0.9861568808555604,0.997394859790802,1.0
1.279512505978346,0.9861568808555604,0.997394859790802,1.0
1.2939050160348415,0.9861568808555604,0.997394859790802,1.0
1.308306408114731,0.9861568808555604,0.997394859790802,1.0
1.3226986331865191,0.9861568808555604,0.997394859790802,1.0
1.3370988965034485,0.9861568808555604,0.997394859790802,1.0
1.3514922251924872,0.9861568808555604,0.997394859790802,1.0
1.3658933518454432,0.9861568808555604,0.997394859790802,1.0
1.3802847359329462,0.9861568808555604,0.997394859790802,1.0
1.3946838984265924,0.9861568808555604,0.997394859790802,1.0
1.409073625691235,0.9861568808555604,0.997394859790802,1.0
1.4234844502061603,0.9861568808555604,0.997394859790802,1.0
1.4378847358748317,0.9861568808555604,0.997394859790802,1.0
1.4522888883948326,0.9861568808555604,0.997394859790802,1.0
1.4666789062321186,0.9861568808555604,0.997394859790802,1.0
1.4810858415439725,0.9861568808555604,0.997394859790802,1.0
1.4954863926395774,0.9861568808555604,0.997394859790802,1.0
1.509892512112856,0.9861568808555604,0.997394859790802,1.0
1.524297240190208,0.9861568808555604,0.997394859790802,1.0
1.5387052819132805,0.9861568808555604,0.997394859790802,1.0
1.5531069617718458,0.9861568808555604,0.997394859790802,1.0
1.5675355698913336,0.9861568808555604,0.997394859790802,1.0
1.581948073580861,0.9861568808555604,0.997394859790802,1.0
1.596340561285615,0.9861568808555604,0.997394859790802,1.0
1.6107230661436915,0.9861568808555604,0.997394859790802,1.0
1.6251247460022569,0.9861568808555604,0.997394859790802,1.0
1.6395433461293578,0.9861568808555604,0.997394859790802,1.0
1.6539533520117402,0.9861568808555604,0.997394859790802,1.0
1.6683669621124864,0.9861568808555604,0.997394859790802,1.0
1.6827741852030158,0.9861568808555604,0.997394859790802,1.0
1.6971852974966168,0.9861568808555604,0.997394859790802,1.0
1.7115850104019046,0.9861568808555604,0.997394859790802,1.0
1.7259964104741812,0.9861568808555604,0.997394859790802,1.0
1.7404005602002144,0.9861568808555604,0.997394859790802,1.0
1.7548158494755626,0.9861568808555604,0.997394859790802,1.0
1.7692194487899542,0.9861568808555604,0.997394859790802,1.0
1.7836322402581573,0.9861568808555604,0.997394859790802,1.0
1.7980375215411186,0.9861568808555604,0.997394859790802,1.0
1.8124497374519704,0.9861568808555604,0.997394859790802,1.0
1.8268547281622889,0.9861568808555604,0.997394859790802,1.0
1.841271674260497,0.9861568808555604,0.997394859790802,1.0
1.8556847283616664,0.9861568808555604,0.997394859790802,1.0
1.8701008334755895,0.9861568808555604,0.997394859790802,1.0
1.8845130745321512,0.9861568808555604,0.997394859790802,1.0
1.8989475136622789,0.9861568808555604,0.997394859790802,1.0
1.913372785784304,0.9861568808555604,0.997394859790802,1.0
1.9277491690590975,0.9861568808555604,0.997394859790802,1.0
1.9421658497303724,0.9861568808555604,0.997394859790802,1.0
1.956581113860011,0.9861568808555604,0.997394859790802,1.0
1.9710083529353144,0.9861568808555604,0.997394859790802,1.0
1.9854261120781305,0.9861568808555604,0.997394859790802,1.0
1.9998469445854423,0.9861568808555604,0.997394859790802,1.0
2.014263072051108,0.9861568808555604,0.997394859790802,1.0
2.028685849159956,0.9861568808555604,0.997394859790802,1.0
2.043135842308402,0.9861568808555604,0.997394859790802,1.0
2.0575430653989315,0.9861568808555604,0.997394859790802,1.0
2.071967784315348,0.9861568808555604,0.997394859790802,1.0
2.0863791843876243,0.9861568808555604,0.997394859790802,1.0
2.100808896124363,0.9861568808555604,0.997394859790802,1.0
2.1151925045996904,0.9861568808555604,0.997394859790802,1.0
2.129614178091288,0.9861568808555604,0.997394859790802,1.0
2.1440364019945264,0.9861568808555604,0.997394859790802,1.0
2.158465560525656,0.9861568808555604,0.997394859790802,1.0
2.17288389801979,0.9861568808555604,0.997394859790802,1.0
2.1873455783352256,0.9861568808555604,0.997394859790802,1.0
2.2017338890582323,0.9861568808555604,0.997394859790802,1.0
2.216158633120358,0.9861568808555604,0.997394859790802,1.0
2.2305727936327457,0.9861568808555604,0.997394859790802,1.0
2.245004737749696,0.9861568808555604,0.997394859790802,1.0
2.2594216810539365,0.9861568808555604,0.997394859790802,1.0
2.27383500058204,0.9861568808555604,0.997394859790802,1.0
2.288268336094916,0.9861568808555604,0.997394859790802,1.0
2.302690009586513,0.9861568808555604,0.997394859790802,1.0
2.317127234302461,0.9861568808555604,0.997394859790802,1.0
2.33154780138284,0.9861568808555604,0.997394859790802,1.0
2.3459786167368293,0.9861568808555604,0.997394859790802,1.0
2.36040472984314,0.9861568808555604,0.997394859790802,1.0
2.3748377775773406,0.9861568808555604,0.997394859790802,1.0
2.389260289259255,0.9861568808555604,0.997394859790802,1.0
2.403692233376205,0.9861568808555604,0.997394859790802,1.0
2.4181152982637286,0.9861568808555604,0.997394859790802,1.0
2.432565288618207,0.9861568808555604,0.997394859790802,1.0
2.4470005687326197,0.9861568808555604,0.997394859790802,1.0
2.461415832862258,0.9861568808555604,0.997394859790802,1.0
2.475857234559953,0.9861568808555604,0.997394859790802,1.0
2.490254184231162,0.9861568808555604,0.997394859790802,1.0
2.504714185371995,0.9861568808555604,0.997394859790802,1.0
2.5191438971087337,0.9861568808555604,0.997394859790802,1.0
2.5335769448429346,0.9861568808555604,0.997394859790802,1.0
2.5480086263269186,0.9861568808555604,0.997394859790802,1.0
2.56247056927532,0.9861568808555604,0.997394859790802,1.0
2.576869466342032,0.9861568808555604,0.997394859790802,1.0
2.591301410458982,0.9861568808555604,0.997394859790802,1.0
2.605726945213973,0.9861568808555604,0.997394859790802,1.0
2.620157520286739,0.9861568808555604,0.997394859790802,1.0
2.634586681611836,0.9861568808555604,0.997394859790802,1.0
2.649044450372457,0.9861568808555604,0.997394859790802,1.0
2.663453352637589,0.9861568808555604,0.997394859790802,1.0
2.677885296754539,0.9861568808555604,0.997394859790802,1.0
2.6923166904598475,0.9861568808555604,0.997394859790802,1.0
2.7067505763843656,0.9861568808555604,0.997394859790802,1.0
2.721185856498778,0.9861568808555604,0.997394859790802,1.0
2.7356138890609145,0.9861568808555604,0.997394859790802,1.0
2.7500563943758607,0.9861568808555604,0.997394859790802,1.0
2.764489176683128,0.9861568808555604,0.997394859790802,1.0
2.778928633779288,0.9861568808555604,0.997394859790802,1.0
2.793389185331762,0.9861568808555604,0.997394859790802,1.0
2.8078197380527854,0.9861568808555604,0.997394859790802,1.0
2.822263056412339,0.9861568808555604,0.997394859790802,1.0
2.836665289476514,0.9861568808555604,0.997394859790802,1.0
2.851106400601566,0.9861568808555604,0.997394859790802,1.0
2.865537241101265,0.9861568808555604,0.997394859790802,1.0
2.879975569434464,0.9861568808555604,0.997394859790802,1.0
2.8944163927808404,0.9861568808555604,0.997394859790802,1.0
2.908853905275464,0.9861568808555604,0.997394859790802,1.0
2.923288056626916,0.9861568808555604,0.997394859790802,1.0
2.937728064134717,0.9861568808555604,0.997394859790802,1.0
2.952161690220237,0.9861568808555604,0.997394859790802,1.0
2.966614728793502,0.9861568808555604,0.997394859790802,1.0
2.981055577285588,0.9861568808555604,0.997394859790802,1.0
2.995516682043672,0.9861568808555604,0.997394859790802,1.0
3.0099333375692368,0.9861568808555604,0.997394859790802,1.0
3.0243752896785736,0.9861568808555604,0.997394859790802,1.0
3.0388175044208765,0.9861568808555604,0.997394859790802,1.0
3.05325388815254,0.9861568808555604,0.997394859790802,1.0
3.067716121673584,0.9861568808555604,0.997394859790802,1.0
3.082166953012347,0.9861568808555604,0.997394859790802,1.0
3.096611400134861,0.9861568808555604,0.997394859790802,1.0
3.1110261138528585,0.9861568808555604,0.997394859790802,1.0
3.12546612136066,0.9861568808555604,0.997394859790802,1.0
3.139913616701961,0.9861568808555604,0.997394859790802,1.0
3.154362506233156,0.9861568808555604,0.997394859790802,1.0
3.1688083447515965,0.9861568808555604,0.997394859790802,1.0
3.183251953683793,0.9861568808555604,0.997394859790802,1.0
3.197698345407844,0.9861568808555604,0.997394859790802,1.0
3.212143345735967,0.9861568808555604,0.997394859790802,1.0
3.226598616689444,0.9861568808555604,0.997394859790802,1.0
3.241041672416032,0.9861568808555604,0.997394859790802,1.0
3.255493056960404,0.9861568808555604,0.997394859790802,1.0
3.269946408458054,0.9861568808555604,0.997394859790802,1.0
3.284397793002426,0.9861568808555604,0.997394859790802,1.0
3.2988494653254747,0.9861568808555604,0.997394859790802,1.0
3.3133086254820228,0.9861568808555604,0.997394859790802,1.0
3.327756120823324,0.9861568808555604,0.997394859790802,1.0
3.3422305695712566,0.9861568808555604,0.997394859790802,1.0
3.35666112229228,0.9861568808555604,0.997394859790802,1.0
3.37111334502697,0.9861568808555604,0.997394859790802,1.0
3.385572242550552,0.9861568808555604,0.997394859790802,1.0
3.4000519439578056,0.9861568808555604,0.997394859790802,1.0
3.414496393874288,0.9861568808555604,0.997394859790802,1.0
3.4289241861552,0.9861568808555604,0.997394859790802,1.0
3.443372522480786,0.9861568808555604,0.997394859790802,1.0
3.457832520827651,0.9861568808555604,0.997394859790802,1.0
3.472283617593348,0.9861568808555604,0.997394859790802,1.0
3.486743615940213,0.9861568808555604,0.997394859790802,1.0
3.501198624260724,0.9861568808555604,0.997394859790802,1.0
3.5156630650162697,0.9861568808555604,0.997394859790802,1.0
3.53011694457382,0.9861568808555604,0.997394859790802,1.0
3.544597224332392,0.9861568808555604,0.997394859790802,1.0
3.559062506072223,0.9861568808555604,0.997394859790802,1.0
3.5734894573688507,0.9861568808555604,0.997394859790802,1.0
3.58795084990561,0.9861568808555604,0.997394859790802,1.0
3.602402234449982,0.9861568808555604,0.997394859790802,1.0
3.616866672411561,0.9861568808555604,0.997394859790802,1.0
3.6313227843493214,0.9861568808555604,0.997394859790802,1.0
3.645786409266293,0.9861568808555604,0.997394859790802,1.0
3.660246960818768,0.9861568808555604,0.997394859790802,1.0
3.6747122425585994,0.9861568808555604,0.997394859790802,1.0
3.6891775215044618,0.9861568808555604,0.997394859790802,1.0
3.703640280291438,0.9861568808555604,0.997394859790802,1.0
3.718109736219049,0.9861568808555604,0.997394859790802,1.0
3.732588336803019,0.9861568808555604,0.997394859790802,1.0
3.7470613941550255,0.9861568808555604,0.997394859790802,1.0
3.761514170095325,0.9861568808555604,0.997394859790802,1.0
3.7759541776031256,0.9861568808555604,0.997394859790802,1.0
3.790418906137347,0.9861568808555604,0.997394859790802,1.0
3.804885000921786,0.9861568808555604,0.997394859790802,1.0
3.8193466812372208,0.9861568808555604,0.997394859790802,1.0
3.833816399797797,0.9861568808555604,0.997394859790802,1.0
3.848283626139164,0.9861568808555604,0.997394859790802,1.0
3.862747801467776,0.9861568808555604,0.997394859790802,1.0
3.877211954444647,0.9861568808555604,0.997394859790802,1.0
3.891685296781361,0.9861568808555604,0.997394859790802,1.0
3.906152785755694,0.9861568808555604,0.997394859790802,1.0
3.920621112920344,0.9861568808555604,0.997394859790802,1.0
3.935088336467743,0.9861568808555604,0.997394859790802,1.0
3.949580018408597,0.9861568808555604,0.997394859790802,1.0
3.9640608485788102,0.9861568808555604,0.997394859790802,1.0
3.978499464690685,0.9861568808555604,0.997394859790802,1.0
3.9929811134934425,0.9861568808555604,0.997394859790802,1.0
4.007447233423591,0.9861568808555604,0.997394859790802,1.0
4.021925280801952,0.9861568808555604,0.997394859790802,1.0
4.036395577713847,0.9861568808555604,0.997394859790802,1.0
4.050876407884061,0.9861562252044678,0.997394859790802,1.0
4.065350281074643,0.9861366748809814,0.997394859790802,1.0
4.079823888838291,0.9860993027687072,0.997394859790802,1.0
4.094302777200937,0.9860448241233826,0.997394859790802,1.0
4.10879863332957,0.9859740138053894,0.997394859790802,1.0
4.123249730095267,0.9858881831169128,0.997394859790802,1.0
4.137726673856378,0.9857885837554932,0.997394859790802,1.0
4.152203064411879,0.9856767058372498,0.997394859790802,1.0
4.166678066365421,0.9855549335479736,0.997394859790802,1.0
4.18117418512702,0.9854267835617064,0.997394859790802,1.0
4.195663056336343,0.9852958917617798,0.997394859790802,1.0
4.21013724245131,0.9851649403572084,0.997394859790802,1.0
4.224626951850951,0.9850340485572816,0.997394859790802,1.0
4.239101688377559,0.9849031567573548,0.997394859790802,1.0
4.253593057394028,0.9847722053527832,0.996978998184204,1.0
4.268069738522172,0.9846413135528564,0.9964030385017396,1.0
4.282522514462471,0.9845104217529296,0.9958270788192748,1.0
4.29700418561697,0.9843794703483582,0.9953475594520568,1.0
4.311489458195865,0.9842485785484314,0.9949020147323608,1.0
4.325972232967615,0.9841176867485046,0.994680106639862,1.0
4.3404572401195765,0.9839867353439332,0.9946524500846864,1.0
4.354941409081221,0.983856439590454,0.9946524500846864,1.0
4.369429176673293,0.9837450981140136,0.9946524500846864,1.0
4.383913345634937,0.9836515784263612,0.9946524500846864,1.0
4.398398352786899,0.983575165271759,0.9946524500846864,1.0
4.412887511774898,0.9835150241851808,0.9946524500846864,1.0
4.427373887971044,0.9834699630737304,0.9946524500846864,1.0
4.441886401735246,0.9834386110305786,0.9946524500846864,1.0
4.45633833669126,0.9834195971488952,0.9946524500846864,1.0
4.470832513645291,0.9834104776382446,0.9946524500846864,1.0
4.485323064029217,0.9834076762199402,0.9946524500846864,1.0
4.499817240983248,0.9834076762199402,0.9946524500846864,1.0
4.514296682551503,0.9834076762199402,0.9946524500846864,1.0
4.528808064758778,0.9834076762199402,0.9946524500846864,1.0
4.5433061281219125,0.9834076762199402,0.9946524500846864,1.0
4.557765576057136,0.9834076762199402,0.9946524500846864,1.0
4.572260568849742,0.9834076762199402,0.9946524500846864,1.0
4.58675611205399,0.9834076762199402,0.9946524500846864,1.0
4.60125722642988,0.9834076762199402,0.9946524500846864,1.0
4.615749721415341,0.9834076762199402,0.9946524500846864,1.0
4.630240850150585,0.9834076762199402,0.9946524500846864,1.0
4.644739729352295,0.9834076762199402,0.9946524500846864,1.0
4.659236689098179,0.9834076762199402,0.9946524500846864,1.0
4.6737638879567385,0.9834076762199402,0.9946524500846864,1.0
4.688260559923947,0.9834076762199402,0.9946524500846864,1.0
4.702770000323653,0.9834076762199402,0.9946524500846864,1.0
4.717244736850262,0.9834076762199402,0.9946524500846864,1.0
4.731751394458115,0.9834076762199402,0.9946524500846864,1.0
4.74625528883189,0.9834076762199402,0.9946524500846864,1.0
4.7607533521950245,0.9834076762199402,0.9946524500846864,1.0
4.775263058021665,0.9834076762199402,0.9946524500846864,1.0
4.789763616397977,0.9834076762199402,0.9946524500846864,1.0
4.804292785003781,0.9834076762199402,0.9946524500846864,1.0
4.818762794137001,0.9834076762199402,0.9946524500846864,1.0
4.833273625932634,0.9834076762199402,0.9946524500846864,1.0
4.847786690108478,0.9834076762199402,0.9946524500846864,1.0
4.862303352914751,0.9834076762199402,0.9946524500846864,1.0
4.876856951974332,0.9834076762199402,0.9946524500846864,1.0
4.891359745524824,0.9834076762199402,0.9946524500846864,1.0
4.9058480663225055,0.9834076762199402,0.9946524500846864,1.0
4.920357241295278,0.9834076762199402,0.9946524500846864,1.0
4.934873353689909,0.9834076762199402,0.9946524500846864,1.0
4.949384448118508,0.9834076762199402,0.9946524500846864,1.0
4.963901401497424,0.9834076762199402,0.9946524500846864,1.0
4.978429175913334,0.9834076762199402,0.9946524500846864,1.0
4.992974448949099,0.9834076762199402,0.9946524500846864,1.0
5.007509736344218,0.9834076762199402,0.9946524500846864,1.0
5.022037801332772,0.9834076762199402,0.9946524500846864,1.0
5.036575849168003,0.9834076762199402,0.9946524500846864,1.0
5.051101393997669,0.9834076762199402,0.9946524500846864,1.0
5.065631400793791,0.9834076762199402,0.9946524500846864,1.0
5.080145568586886,0.9834076762199402,0.9946524500846864,1.0
5.094684169627726,0.9834076762199402,0.9946524500846864,1.0
5.109212785027921,0.9834076762199402,0.9946524500846864,1.0
5.123748337849975,0.9834076762199402,0.9946524500846864,1.0
5.1382852820679545,0.9834076762199402,0.9946524500846864,1.0
5.152816680260003,0.9834076762199402,0.9946524500846864,1.0
5.167350000701845,0.9834076762199402,0.9946524500846864,1.0
5.181890018284321,0.9834076762199402,0.9946524500846864,1.0
5.196446400135756,0.9834076762199402,0.9946524500846864,1.0
5.210971944965422,0.9834076762199402,0.9946524500846864,1.0
5.225480016320944,0.9834076762199402,0.9946524500846864,1.0
5.240005298517644,0.9834076762199402,0.9946524500846864,1.0
5.254531944170594,0.9834076762199402,0.9946524500846864,1.0
5.26906500197947,0.9834076762199402,0.9946524500846864,1.0
5.2836072240024805,0.9834076762199402,0.9946524500846864,1.0
5.2981402818113565,0.9834076762199402,0.9946524500846864,1.0
5.3126697381958365,0.9834076762199402,0.9946524500846864,1.0
5.327201114036143,0.9834076762199402,0.9946524500846864,1.0
5.341734456829727,0.9834076762199402,0.9946524500846864,1.0
5.35627000965178,0.9834076762199402,0.9946524500846864,1.0
5.370797521434724,0.9834076762199402,0.9946524500846864,1.0
5.38533641025424,0.9834076762199402,0.9946524500846864,1.0
5.399873617105186,0.9834076762199402,0.9946524500846864,1.0
5.414409169927239,0.9834076762199402,0.9946524500846864,1.0
5.4289469523355365,0.9834076762199402,0.9946524500846864,1.0
5.443485578522086,0.9834076762199402,0.9946524500846864,1.0
5.458044458180666,0.9834076762199402,0.9946524500846864,1.0
5.472557784989476,0.9834076762199402,0.9946524500846864,1.0
5.487103896215558,0.9834076762199402,0.9946524500846864,1.0
5.501641681417823,0.9834076762199402,0.9946524500846864,1.0
5.516198616474867,0.9834076762199402,0.9946524500846864,1.0
5.53071057703346,0.9834076762199402,0.9946524500846864,1.0
5.545248912647367,0.9834076762199402,0.9946524500846864,1.0
5.559800282120705,0.9834076762199402,0.9946524500846864,1.0
5.574348337948322,0.9834076762199402,0.9946524500846864,1.0
5.588913336396217,0.9834076762199402,0.9946524500846864,1.0
5.603471953421831,0.9834076762199402,0.9946524500846864,1.0
5.618015832267702,0.9834076762199402,0.9946524500846864,1.0
5.632566961459816,0.9834076762199402,0.9946524500846864,1.0
5.647080288268626,0.9834076762199402,0.9946524500846864,1.0
5.661630576476455,0.9834076762199402,0.9946524500846864,1.0
5.676184728741646,0.9834076762199402,0.9946524500846864,1.0
5.690742242150009,0.9834076762199402,0.9946524500846864,1.0
5.705287777818739,0.9834076762199402,0.9946524500846864,1.0
5.719841689802706,0.9834076762199402,0.9946524500846864,1.0
5.734397783875465,0.9834076762199402,0.9946524500846864,1.0
5.748956400901079,0.9834076762199402,0.9946524500846864,1.0
5.763515280559659,0.9834076762199402,0.9946524500846864,1.0
5.7780786249786615,0.9834076762199402,0.9946524500846864,1.0
5.792628337629139,0.9834076762199402,0.9946524500846864,1.0
5.807186689227819,0.9834076762199402,0.9946524500846864,1.0
5.821747513487935,0.9834076762199402,0.9946524500846864,1.0
5.836310016922653,0.9834076762199402,0.9946524500846864,1.0
5.850872232578695,0.9834076762199402,0.9946524500846864,1.0
5.86544640082866,0.9834076762199402,0.9946524500846864,1.0
5.879999737255275,0.9834076762199402,0.9946524500846864,1.0
5.894566392526031,0.9834076762199402,0.9946524500846864,1.0
5.909136674366891,0.9834076762199402,0.9946524500846864,1.0
5.923716961406171,0.9834076762199402,0.9946524500846864,1.0
5.938292521052063,0.9834076762199402,0.9946524500846864,1.0
5.952830281108618,0.9834076762199402,0.9946524500846864,1.0
5.967433344572783,0.9834076762199402,0.9946524500846864,1.0
5.9819964012131095,0.9834076762199402,0.9946524500846864,1.0
5.996575562283397,0.9834076762199402,0.9946524500846864,1.0
6.0111372247338295,0.9834076762199402,0.9946524500846864,1.0
6.025716120377183,0.9834076762199402,0.9946524500846864,1.0
6.040244735777378,0.9834076762199402,0.9946524500846864,1.0
6.054850297048688,0.9834076762199402,0.9946524500846864,1.0
6.06941416952759,0.9834076762199402,0.9946524500846864,1.0
6.083993065170944,0.9834076762199402,0.9946524500846864,1.0
6.09856250602752,0.9834076762199402,0.9946524500846864,1.0
6.113146394491196,0.9834076762199402,0.9946524500846864,1.0
6.127710001543164,0.9834076762199402,0.9946524500846864,1.0
6.14227778557688,0.9834076762199402,0.9946524500846864,1.0
6.156858888454735,0.9834076762199402,0.9946524500846864,1.0
6.171430561691523,0.9834076762199402,0.9946524500846864,1.0
6.186006962321699,0.9834076762199402,0.9946524500846864,1.0
6.200576665811241,0.9834076762199402,0.9946524500846864,1.0
6.215158897452056,0.9834076762199402,0.9946524500846864,1.0
6.22973779309541,0.9834076762199402,0.9946524500846864,1.0
6.24432722479105,0.9834076762199402,0.9946524500846864,1.0
6.2589050168171525,0.9834076762199402,0.9946524500846864,1.0
6.273485857062042,0.9834076762199402,0.9946524500846864,1.0
6.288086112588644,0.9834076762199402,0.9946524500846864,1.0
6.302663616836071,0.9834076762199402,0.9946524500846864,1.0
6.317257801070809,0.9834076762199402,0.9946524500846864,1.0
6.33183223195374,0.9834076762199402,0.9946524500846864,1.0
6.346391689963639,0.9834076762199402,0.9946524500846864,1.0
6.360977785661817,0.9834076762199402,0.9946524500846864,1.0
6.375569737516344,0.9834076762199402,0.9946524500846864,1.0
6.390158065594733,0.9834076762199402,0.9946524500846864,1.0
6.404756689444184,0.9834076762199402,0.9946524500846864,1.0
6.419349744915962,0.9834076762199402,0.9946524500846864,1.0
6.4339705696329474,0.9834076762199402,0.9946524500846864,1.0
6.448554745875299,0.9834076762199402,0.9946524500846864,1.0
6.463149745948613,0.9834076762199402,0.9946524500846864,1.0
6.47774222586304,0.9834076762199402,0.9946524500846864,1.0
6.492352777160704,0.9834076762199402,0.9946524500846864,1.0
6.506945016793907,0.9834076762199402,0.9946524500846864,1.0
6.521547242067754,0.9834076762199402,0.9946524500846864,1.0
6.536145290359855,0.9834076762199402,0.9946524500846864,1.0
6.550759177654982,0.9834076762199402,0.9946524500846864,1.0
6.565342800691724,0.9834076762199402,0.9946524500846864,1.0
6.579948912374675,0.9834076762199402,0.9946524500846864,1.0
6.5945611204952,0.9834076762199402,0.9946524500846864,1.0
6.609170833602548,0.9834076762199402,0.9946524500846864,1.0
6.623784170486033,0.9834076762199402,0.9946524500846864,1.0
6.638395850546658,0.9834076762199402,0.9946524500846864,1.0
6.652973617427051,0.9834076762199402,0.9946524500846864,1.0
6.667591944336891,0.9834076762199402,0.9946524500846864,1.0
6.682200288400054,0.9834076762199402,0.9946524500846864,1.0
6.696817777119577,0.9834076762199402,0.9946524500846864,1.0
6.711441960185766,0.9834076762199402,0.9946524500846864,1.0
6.726056112907827,0.9834076762199402,0.9946524500846864,1.0
